Count;Date;Time;Sex;Age
1;2020-11-25;12:01;M;58
1;2020-11-25;12:01;M;25
1;2020-11-25;12:02;M;31
1;2020-11-25;12:02;M;52
1;2020-11-25;12:02;M;40
1;2020-11-25;12:02;M;25
1;2020-11-25;12:02;M;40
1;2020-11-25;12:02;M;47
